debt_id,collected_amount,date_of_trans
6614,58.0,2021-04-07
10496,12.98,2021-04-07
9260,28.5,2021-04-07
10315,44.0,2021-04-07
6650,24.85,2021-04-07
5993,44.073,2021-04-07
6249,45.05,2021-04-07
10068,25.0,2021-04-07
10404,21.89,2021-04-07
10280,44.2,2021-04-30
9472,53.323,2021-04-30
9476,27.0,2021-04-07
9535,52.612,2021-04-30
9843,49.8,2021-04-07
9897,25.0,2021-04-07
10028,29.0,2021-04-07
10133,46.15,2021-04-30
8030,49.0,2021-04-07
8086,10.5,2021-04-07
8892,30.0,2021-04-07
8452,43.0,2021-04-07
9059,30.5,2021-04-07
6373,30.0,2021-04-07
9299,25.0,2021-04-07
9696,28.0,2021-04-07
9219,57.422,2021-04-07
8342,76.0,2021-04-07
9136,59.16,2021-04-07
9668,50.0,2021-04-07
9815,50.1,2021-04-07
5819,50.52,2021-04-07
6606,12.0,2021-04-07
8859,62.55,2021-04-30
10108,46.42,2021-04-07
9941,48.68,2021-04-07
9550,50.0,2021-04-07
9396,54.559,2021-04-07
6117,20.0,2021-04-07
8751,33.15,2021-04-07
3759,92.81,2021-04-07
9029,60.0,2021-04-07
9855,15.0,2021-04-07
9038,20.0,2021-04-08
10167,35.4723,2021-04-07
10085,51.75,2021-04-30
8964,31.0,2021-04-13
9649,51.7029,2021-04-13
8444,50.0,2021-04-30
8710,35.0,2021-04-13
6150,27.7231,2021-04-13
10347,25.0,2021-04-13
6421,37.0,2021-04-13
9576,26.1,2021-04-13
9461,26.75,2021-04-13
5986,24.36,2021-04-13
9812,50.15,2021-04-13
9086,30.0,2021-04-13
10043,24.0,2021-04-13
9717,51.05,2021-04-13
8623,36.0,2021-04-13
9873,49.3509,2021-04-13
9308,40.0,2021-04-13
10414,22.5,2021-04-13
9296,30.0,2021-04-13
10203,23.0,2021-04-13
10089,46.78,2021-04-13
9309,47.45,2021-04-13
8873,63.45,2021-04-13
6490,27.0,2021-04-13
9039,30.03,2021-04-13
8968,42.0,2021-04-13
9358,55.0,2021-04-13
5823,53.6,2021-04-13
5869,75.241,2021-04-13
9346,28.0,2021-04-13
6332,50.216,2021-04-30
6195,21.27,2021-04-13
8701,50.0,2021-04-13
9910,48.9,2021-04-13
9074,35.0,2021-04-13
9380,27.5,2021-04-13
9316,55.68,2021-04-13
5833,40.0,2021-04-13
9894,36.83,2021-04-13
8631,27.8,2021-04-13
5946,45.0,2021-04-13
9864,25.0,2021-04-13
5809,30.9,2021-04-13
9763,50.0,2021-04-13
8148,33.8,2021-04-13
6535,58.12,2021-04-13
8739,33.0,2021-04-13
5876,39.0,2021-04-13
8761,40.0,2021-04-13
6251,26.0,2021-04-13
6427,31.0,2021-04-13
8116,34.85,2021-04-13
10009,24.0,2021-04-13
9477,28.0,2021-04-13
9972,48.35,2021-04-13
4570,5.0,2021-04-13
6559,30.0,2021-04-13
6256,23.4972,2021-04-13
6042,23.0,2021-04-13
6121,23.3,2021-04-13
8588,74.15,2021-04-13
9737,51.04,2021-04-13
6204,28.139,2021-04-13
9068,61.0,2021-04-13
9678,35.349,2021-04-13
8656,40.0,2021-04-13
9766,26.0,2021-04-13
10244,44.55,2021-04-13
9165,58.7,2021-04-13
8495,40.0,2021-04-13
5920,32.9,2021-04-13
9862,25.0,2021-04-13
10552,39.0,2021-04-13
10575,40.0,2021-04-13
10681,23.0,2021-04-13
10708,59.75,2021-04-13
10768,58.0,2021-04-13
10769,58.0,2021-04-13
10838,56.0,2021-04-13
10846,57.0,2021-04-13
10850,56.15,2021-04-13
10856,56.0,2021-04-13
10902,54.7,2021-04-13
9063,5.0,2021-03-30
10945,50.95,2021-04-13
11003,52.613,2021-04-13
11009,10.0,2021-04-13
11018,52.2004,2021-04-13
11029,52.12,2021-04-13
11044,51.85,2021-04-13
11047,51.75,2021-04-13
11048,51.6934,2021-04-13
11076,56.0,2021-04-13
11077,50.0,2021-04-13
11082,50.35,2021-04-13
11094,51.0,2021-04-13
11095,51.0,2021-04-13
11107,51.04,2021-04-13
11117,51.89,2021-04-15
11198,24.0,2021-04-15
11199,46.4,2021-04-13
11212,44.9032,2021-04-13
11214,44.9032,2021-04-13
11217,44.55,2021-04-30
11220,43.6,2021-04-13
11238,41.45,2021-04-15
11244,15.0,2021-04-13
11245,41.3669,2021-04-13
11258,38.0,2021-04-13
11259,38.2,2021-04-13
11277,35.0,2021-04-13
11291,32.7,2021-04-13
11308,31.0,2021-04-13
11320,30.0,2021-04-13
6647,29.0,2021-03-15
6454,51.0,2021-04-17
8685,30.0,2021-04-17
9103,59.8,2021-04-17
5895,23.0,2021-04-17
9503,30.0,2021-04-17
9182,35.0,2021-04-17
9590,26.1,2021-04-17
9921,25.0,2021-04-17
10098,46.7,2021-04-17
10492,13.92,2021-04-17
8683,60.0,2021-04-17
10321,44.1404,2021-04-17
8800,34.75,2021-04-17
9860,25.0,2021-04-17
9047,32.0,2021-04-17
10035,27.0,2021-04-17
9686,26.0,2021-04-17
9942,48.7,2021-04-17
8563,40.0,2021-04-17
8893,20.0,2021-04-17
10219,44.8,2021-04-17
10418,30.0,2021-04-17
10118,45.0,2021-04-17
9431,27.05,2021-04-17
9430,43.5,2021-04-17
9839,49.77,2021-04-17
8144,117.678,2021-04-17
6082,25.0,2021-04-17
6007,28.6,2021-04-17
5889,39.44,2021-04-17
8575,75.0,2021-04-17
8940,62.65,2021-04-17
10546,80.0,2021-04-17
10554,76.55,2021-04-17
10587,70.0,2021-04-17
10606,40.0,2021-04-17
10612,65.0,2021-04-17
10667,63.0,2021-04-17
10683,30.0,2021-04-17
10697,61.0,2021-04-17
10719,59.75,2021-04-17
10785,58.0,2021-04-17
10821,54.5,2021-04-17
10845,56.55,2021-04-17
10912,118.404,2021-04-17
10952,53.505,2021-04-17
10955,53.0,2021-04-30
10956,53.435,2021-04-17
10977,30.0,2021-04-17
11068,35.71,2021-04-30
11089,51.0,2021-04-17
11105,51.04,2021-04-17
11111,51.04,2021-04-17
11144,50.0,2021-04-17
11149,50.85,2021-04-17
11197,23.25,2021-04-17
11254,38.5,2021-04-17
11285,20.0,2021-04-17
11351,27.85,2021-04-17
11367,137.35,2021-04-17
11372,26.0,2021-04-17
11377,25.0,2021-04-17
11381,14.783,2021-04-17
4425,31.0,2021-03-25
4425,30.1,2021-04-27
8379,50.0,2021-04-30
11000,26.0,2021-04-30
10140,24.0,2021-04-30
11112,85.254,2021-04-30
11239,41.5,2021-04-30
10882,55.0,2021-04-30
9778,30.0,2021-04-30
10887,30.0,2021-04-30
9241,55.0,2021-04-30
9808,68.835,2021-04-30
8933,32.0,2021-04-30
8903,62.95,2021-04-30
9003,51.0,2021-04-30
6363,32.48,2021-04-30
8543,76.15,2021-04-30
10207,15.0,2021-04-30
9934,34.712,2021-04-30
10537,111.875,2021-04-30
10067,23.51,2021-04-30
6353,48.563,2021-04-30
8349,60.34,2021-04-30
10253,110.748,2021-04-30
9255,56.9,2021-04-30
11150,50.85,2021-04-30
6317,44.0,2021-04-30
11088,51.1,2021-04-30
9635,48.0,2021-04-30
8872,35.0,2021-04-30
9480,30.0,2021-04-30
9084,31.0,2021-04-30
9660,51.6,2021-04-30
9377,55.0,2021-04-30
9545,52.4,2021-04-30
9607,52.0,2021-04-30
8784,65.671,2021-04-30
9657,51.65,2021-04-30
8695,40.0,2021-04-30
9285,20.0,2021-04-30
9922,49.0,2021-04-30
11274,35.93,2021-04-30
5844,22.65,2021-04-30
9586,26.1,2021-04-30
11139,51.0,2021-04-30
9945,25.0,2021-04-30
10536,87.0,2021-04-30
10765,58.0005,2021-04-30
6069,20.0,2021-04-30
11073,51.3,2021-04-30
9352,55.4,2021-04-30
6662,27.846,2021-04-30
10548,39.65,2021-04-30
11289,16.5,2021-04-30
8904,63.0,2021-04-30
10855,55.979,2021-04-30
8237,36.372,2021-04-30
9304,28.0,2021-04-30
11305,31.5,2021-04-30
9174,58.465,2021-04-30
11369,31.0,2021-04-30
10549,37.5,2021-04-30
9108,26.6,2021-04-30
11192,49.0,2021-04-30
11203,46.4,2021-04-30
11184,50.0,2021-04-30
10594,67.38,2021-04-30
11355,30.0,2021-04-30
10605,35.0,2021-04-30
11257,38.0,2021-04-30
9976,30.0,2021-04-30
8834,50.0,2021-04-30
10862,55.7,2021-04-30
11158,30.0,2021-04-30
9488,26.6,2021-04-30
9317,55.68,2021-04-30
10481,10.0,2021-04-30
9750,51.05,2021-04-30
11131,51.0351,2021-04-30
10757,30.0,2021-04-30
11180,50.0,2021-04-30
11166,50.0,2021-04-30
10124,35.0,2021-04-30
6406,40.6,2021-04-30
10927,54.0,2021-04-30
9315,30.0,2021-04-30
6551,78.8381,2021-04-30
11363,28.0,2021-04-30
6101,13.75,2021-04-30
9796,50.45,2021-04-30
10096,46.7,2021-04-30
9288,29.0,2021-04-30
11331,28.0,2021-04-30
9298,48.95,2021-04-30
10706,30.5,2021-04-30
9120,30.0,2021-04-30
11207,46.0,2021-04-30
10998,52.75,2021-04-30
6679,56.59,2021-04-30
5942,50.0,2021-04-30
10125,46.2844,2021-04-30
9125,59.5,2021-04-30
10827,25.0,2021-04-30
10834,56.8,2021-04-30
9417,55.0,2021-04-30
10422,29.97,2021-04-30
11232,40.0,2021-04-30
10739,58.9355,2021-04-30
10249,43.0,2021-04-30
10450,27.81,2021-04-30
10904,54.7,2021-04-30
10744,58.6,2021-04-30
11269,63.4,2021-04-30
9961,48.5,2021-04-30
10658,60.0,2021-04-30
5914,37.75,2021-04-30
8850,63.93,2021-04-30
10826,29.0,2021-04-30
10784,29.0,2021-04-30
10629,32.25,2021-04-30
6365,47.0,2021-04-30
10796,58.0,2021-04-30
6144,47.3,2021-04-30
10617,65.0,2021-04-30
3905,25.0,2021-05-18
10117,24.0,2021-04-30
10776,58.0,2021-04-30
9363,30.0,2021-04-30
6209,25.0,2021-04-30
11205,46.6,2021-04-30
10336,44.0,2021-04-30
7987,25.35,2021-04-30
8019,33.5,2021-04-30
11019,26.1,2021-04-30
11329,28.5,2021-04-30
11368,18.0,2021-04-30
11055,51.5,2021-04-30
11346,14.0,2021-04-30
9434,27.05,2021-04-30
10344,23.0,2021-04-30
11049,51.0,2021-04-30
10082,47.0,2021-04-30
11218,22.0,2021-04-30
11016,51.43,2021-04-30
11310,31.0,2021-04-30
11371,26.9419,2021-04-30
5835,10.52,2021-04-30
8728,66.0,2021-04-30
5826,23.024,2021-04-30
10837,57.0,2021-04-30
3702,27.0,2021-04-30
11108,51.05,2021-04-30
3739,67.343,2021-04-30
10143,46.004,2021-04-30
10674,50.0,2021-04-30
10782,58.0,2021-04-30
5864,30.694,2021-04-30
3666,20.0,2021-04-30
11026,117.403,2021-04-30
9144,59.15,2021-04-30
9161,20.0,2021-04-30
11322,13.95,2021-04-30
10006,72.7441,2021-04-30
11190,48.0,2021-04-30
8572,38.0,2021-04-30
11057,51.55,2021-04-30
11032,64.43,2021-04-30
9826,25.0,2021-04-30
10110,25.0,2021-04-30
10571,115.796,2021-04-30
9025,30.0,2021-04-30
10071,40.5,2021-04-30
10875,59.75,2021-04-30
11061,52.0,2021-04-30
11256,38.3922,2021-04-30
11058,51.548,2021-04-30
10806,57.93,2021-04-30
8640,79.0,2021-04-30
6509,50.65,2021-04-30
10748,58.5482,2021-04-30
11349,27.85,2021-04-30
11189,61.334,2021-04-30
9189,58.0,2021-05-09
10877,15.3142,2021-05-09
11195,255.0,2021-05-17
13035,17.5,2021-05-18
12792,51.65,2021-05-31
12091,23.0,2021-05-18
13447,56.1,2021-05-18
11215,44.9032,2021-05-18
13355,20.0,2021-05-18
12237,44.05,2021-05-18
11567,58.3,2021-05-18
10439,26.45,2021-05-18
12902,18.55,2021-05-18
11202,46.4,2021-05-18
12004,46.2102,2021-05-18
10068,33.75,2021-05-18
12063,67.31,2021-05-18
6739,31.0,2021-05-18
10432,27.8529,2021-05-18
11664,55.04,2021-05-18
12180,44.1,2021-05-18
13375,31.0,2021-05-18
11406,95.15,2021-05-18
12181,44.08,2021-05-18
9043,61.0,2021-05-31
6689,15.0,2021-05-18
13367,29.6402,2021-05-18
13212,34.0,2021-05-18
10722,59.7211,2021-05-31
10815,57.566,2021-05-18
9266,28.0,2021-05-18
11792,51.181,2021-05-18
11914,50.0,2021-05-18
9179,20.0,2021-05-18
13510,14.0,2021-05-18
11776,51.6087,2021-05-18
9334,55.5,2021-05-18
11270,36.3516,2021-05-18
8698,34.2,2021-05-18
12530,40.9744,2021-05-18
10817,50.0,2021-05-18
9875,50.0,2021-05-18
8238,13.92,2021-05-18
10449,20.86,2021-05-18
11535,61.3853,2021-05-18
11650,50.0,2021-05-18
13430,28.5419,2021-05-18
12925,36.7,2021-05-18
10469,25.76,2021-05-18
12597,17.4,2021-05-18
9553,27.0,2021-05-18
11335,28.0,2021-05-18
13151,20.0,2021-05-18
9662,34.0,2021-05-18
12464,22.0,2021-05-18
13051,35.0,2021-05-18
11854,50.71,2021-05-18
13119,34.8,2021-05-18
11822,51.04,2021-05-18
9261,30.0,2021-05-18
9378,55.0065,2021-05-18
11488,85.55,2021-05-18
10652,63.0,2021-05-18
11167,50.0,2021-05-18
11758,52.0745,2021-05-18
12360,41.7933,2021-05-18
9320,56.0,2021-05-18
8868,32.0,2021-05-18
11959,40.0,2021-05-18
11539,61.25,2021-05-31
9146,59.14,2021-05-18
11818,51.04,2021-05-18
10316,44.16,2021-05-18
12774,38.011,2021-05-18
10750,58.0,2021-05-18
13199,34.0,2021-05-18
10714,50.0,2021-05-18
10857,56.653,2021-05-18
12734,38.74,2021-05-18
12625,39.45,2021-05-18
9871,50.0,2021-05-18
9992,48.0442,2021-05-18
11325,58.0,2021-05-18
8839,32.1,2021-05-18
10899,54.7073,2021-05-18
10895,55.0,2021-05-18
13010,35.1972,2021-05-18
11361,27.7,2021-05-18
12788,38.0,2021-05-18
12627,40.0,2021-05-18
9305,28.0,2021-05-18
11359,27.0,2021-05-18
12329,19.85,2021-05-18
13052,34.5,2021-05-31
9489,51.0,2021-05-18
12298,41.719,2021-05-31
8950,31.35,2021-05-18
13379,42.15,2021-05-18
11074,51.0,2021-05-18
11426,38.5,2021-05-18
11529,61.8542,2021-05-18
12961,36.0509,2021-05-18
10585,35.0,2021-05-18
9988,25.0,2021-05-18
9102,60.0,2021-05-18
11020,52.1932,2021-05-18
11858,50.6,2021-05-18
9082,31.0,2021-05-18
11835,51.0348,2021-05-18
10763,58.0049,2021-05-18
11824,51.25,2021-05-18
9659,26.0,2021-05-18
10616,65.45,2021-05-18
8902,62.5,2021-05-18
12870,38.0,2021-05-18
10011,47.754,2021-05-18
13282,32.707,2021-05-18
6582,62.65,2021-05-31
13227,17.0,2021-05-18
9801,50.25,2021-05-18
11128,26.55,2021-05-31
12447,41.75,2021-05-31
12030,45.56,2021-05-18
13083,34.8,2021-05-18
8392,50.0,2021-05-18
12548,40.85,2021-05-18
6517,69.6,2021-05-18
9196,29.0,2021-05-18
9510,27.0,2021-05-18
11906,49.0,2021-05-18
12374,42.0,2021-05-18
11078,51.19,2021-05-18
10840,82.69,2021-05-18
6464,15.0,2021-05-18
8844,64.05,2021-05-18
11000,30.0,2021-05-18
6441,44.1,2021-05-18
4570,5.0,2021-05-18
11318,30.0626,2021-05-18
10151,45.8,2021-05-18
10741,59.0,2021-05-18
8412,44.0,2021-05-18
12240,44.05,2021-05-18
9311,55.0,2021-05-18
11737,52.656,2021-05-31
9897,37.281,2021-05-31
10729,59.3,2021-05-18
11393,82.0,2021-05-18
13468,27.68,2021-05-18
11226,23.55,2021-05-18
9296,34.65,2021-05-18
13087,34.8,2021-05-18
8985,32.0,2021-05-18
12767,29.0,2021-05-18
9430,22.0,2021-05-18
8562,40.0,2021-05-18
10809,57.89,2021-05-18
11566,60.0,2021-05-18
13128,34.79,2021-05-18
9468,26.0,2021-05-18
9011,31.0,2021-05-18
9609,25.68,2021-05-22
10541,82.361,2021-05-18
11998,25.0,2021-05-18
9995,48.038,2021-05-18
12876,37.119,2021-05-18
10723,59.7,2021-05-18
13121,17.4,2021-05-18
13029,18.0,2021-05-18
12073,22.35,2021-05-18
8484,79.853,2021-05-18
10886,55.16,2021-05-18
10633,64.212,2021-05-18
8368,100.0,2021-05-18
11873,49.0,2021-05-18
12166,44.0803,2021-05-18
10139,46.1002,2021-05-18
10659,31.35,2021-05-18
9568,52.2,2021-05-18
8743,35.0,2021-05-18
8487,50.0,2021-05-18
11828,51.04,2021-05-18
13194,34.25,2021-05-18
12812,37.33,2021-05-18
12685,20.0,2021-05-18
10685,60.0,2021-05-18
12505,20.7,2021-05-18
13256,20.0,2021-05-18
12226,44.0571,2021-05-18
13124,35.0,2021-05-18
9303,74.25,2021-05-31
11424,77.655,2021-05-18
9477,35.608,2021-05-18
10963,53.27,2021-05-18
6387,3.13,2021-05-18
4425,30.1,2021-05-18
10588,416.687,2021-05-18
10628,64.5434,2021-05-18
8646,70.0,2021-05-18
12583,35.0,2021-05-18
13473,27.8402,2021-05-18
6378,31.46,2021-05-18
11887,50.0,2021-05-18
12109,44.25,2021-05-18
9649,45.1,2021-05-18
10987,50.0,2021-05-18
10891,55.0,2021-05-18
9533,27.0,2021-05-18
6360,45.5,2021-05-18
13155,35.0,2021-05-31
11035,52.03,2021-05-18
11804,52.0,2021-05-18
9148,60.0,2021-05-18
8462,82.0572,2021-05-18
8857,62.6,2021-05-18
12140,44.0,2021-05-18
12991,18.0,2021-05-22
13289,35.5,2021-05-18
12591,40.0,2021-05-18
8825,33.0,2021-05-18
8086,8.31,2021-05-18
9033,60.0,2021-05-18
9496,36.0,2021-05-18
6214,32.57,2021-05-18
13188,34.3,2021-05-18
11893,49.768,2021-05-18
13078,34.8,2021-05-18
6194,65.0,2021-05-18
6147,20.9,2021-05-18
12013,40.0,2021-05-18
12466,41.662,2021-05-18
12065,23.0,2021-05-18
9520,26.5,2021-05-18
13327,25.0,2021-05-18
6119,28.0,2021-05-18
6100,22.75,2021-05-18
8790,33.0,2021-05-18
11745,51.5,2021-05-31
6073,31.0,2021-05-18
12566,40.42,2021-05-18
12270,43.3818,2021-05-18
12785,22.0,2021-05-18
6051,22.055,2021-05-18
10283,44.323,2021-05-18
13438,22.7,2021-05-18
6019,26.4,2021-05-18
10412,33.45,2021-05-18
6007,8.0,2021-05-18
6006,20.8,2021-05-18
6001,27.5,2021-05-18
10332,44.0,2021-05-18
11353,20.0,2021-05-18
8035,39.35,2021-05-18
5942,27.0,2021-05-18
10032,10.0,2021-05-18
12781,38.0,2021-05-18
8539,77.0,2021-05-22
8028,39.1992,2021-05-18
13183,35.0,2021-05-18
12110,22.0,2021-05-18
12544,40.87,2021-05-18
5919,17.2,2021-05-18
5913,31.66,2021-05-18
5909,50.0,2021-05-18
10244,16.0,2021-05-18
12038,46.075,2021-05-18
13247,33.29,2021-05-18
8456,135.3924,2021-05-18
13132,34.8,2021-05-18
12185,44.0,2021-05-18
12789,37.75,2021-05-18
9242,30.0,2021-05-18
12515,63.28,2021-05-31
12550,21.0,2021-05-18
12321,42.51,2021-05-18
13480,37.0,2021-05-18
12379,41.761,2021-05-18
12193,44.08,2021-05-18
11679,54.5,2021-05-18
5810,33.0,2021-05-18
10180,23.278,2021-05-18
10285,45.0,2021-05-18
12538,40.88,2021-05-31
11288,33.4,2021-05-18
13259,33.06,2021-05-18
13483,39.97,2021-05-18
445,500.0,2021-03-28
445,100.0,2021-05-02
445,100.0,2021-05-31
8880,40.0,2021-05-31
13191,34.3,2021-05-31
12526,41.02,2021-05-31
12495,10.0,2021-05-31
12818,30.0,2021-05-31
10651,62.0,2021-05-31
12023,45.7725,2021-05-31
12176,44.0801,2021-05-31
12587,40.088,2021-05-31
11160,50.5,2021-05-31
11928,48.702,2021-05-31
9099,60.0,2021-05-31
12491,21.0,2021-05-31
12392,21.0,2021-05-31
12514,23.28,2021-05-31
11839,51.009,2021-05-31
12467,41.65,2021-05-31
11122,51.863,2021-05-31
12334,5.0,2021-05-31
9213,57.62,2021-05-31
11843,203.9743,2021-05-31
12441,41.75,2021-05-31
8387,47.0,2021-05-31
12950,20.0,2021-05-31
12404,41.76,2021-05-31
9215,20.0,2021-05-31
10567,73.3,2021-05-31
8386,50.0,2021-05-31
12388,41.76,2021-05-31
12290,43.107,2021-05-31
12470,21.0,2021-05-31
12362,41.7813,2021-05-31
8475,41.0,2021-05-31
9698,102.404,2021-05-31
9574,52.2,2021-05-31
13102,34.8,2021-05-31
11971,35.0,2021-05-31
10146,45.95,2021-05-31
9782,50.65,2021-05-31
11706,50.5,2021-05-31
12606,39.7,2021-05-31
11861,26.0,2021-05-31
6498,31.0,2021-05-31
9573,26.1,2021-05-31
12604,88.16,2021-05-01
8595,40.0,2021-05-31
10533,44.15,2021-05-01
10293,23.0,2021-05-31
11531,61.8,2021-05-31
13163,17.35,2021-05-31
9522,52.73,2021-05-31
13418,27.2,2021-05-31
13123,34.7935,2021-05-31
9443,53.9,2021-05-31
13144,34.773,2021-05-31
9916,48.5,2021-05-31
10715,59.9,2021-05-31
13154,35.0,2021-05-31
13382,40.0,2021-05-31
10160,23.0,2021-05-31
8727,38.5,2021-05-31
10254,44.25,2021-05-31
12744,38.65,2021-05-31
11856,50.0,2021-05-31
10526,95.704,2021-05-31
9436,54.019,2021-05-31
8826,15.0,2021-05-31
11306,30.0,2021-05-31
13318,32.5,2021-05-31
10576,38.0,2021-05-31
10414,33.7,2021-05-31
13409,13.84,2021-05-31
13396,37.69,2021-05-31
12845,37.12,2021-05-31
13398,18.3926,2021-05-31
8105,26.5,2021-05-31
12796,19.0,2021-05-31
11637,28.05,2021-05-31
12968,36.0,2021-05-31
13229,33.65,2021-05-31
11648,55.65,2021-05-31
12294,44.08,2021-05-31
9446,53.85,2021-05-31
3913,40.0,2021-05-31
13335,22.9,2021-05-31
13150,34.763,2021-05-31
10578,36.0,2021-05-31
13390,14.5,2021-05-31
12713,38.957,2021-05-31
4271,64.596,2021-05-31
10549,36.0,2021-05-31
9186,18.553,2021-05-31
13276,32.785,2021-05-31
11709,53.35,2021-05-31
9309,18.5,2021-05-31
6583,39.15,2021-05-31
12223,44.06,2021-05-31
8049,19.0,2021-05-31
9239,30.0,2021-05-31
13321,32.5,2021-05-31
8045,39.44,2021-05-31
12273,43.32,2021-05-31
9252,28.5,2021-05-31
12871,21.72,2021-05-31
9039,47.6,2021-05-31
13012,35.189,2021-05-31
9427,27.25,2021-05-31
10737,59.142,2021-05-31
12780,7.0,2021-05-31
12754,40.0,2021-05-31
12716,38.9,2021-05-31
11898,71.0,2021-05-31
11781,51.5003,2021-05-31
10389,39.44,2021-05-31
12539,41.0,2021-05-31
11688,54.08,2021-05-31
13002,36.0,2021-05-31
11876,40.0,2021-05-31
13454,12.25,2021-05-31
3982,10.0,2021-05-31
11986,46.484,2021-05-31
8180,10.0,2021-05-31
9752,126.33,2021-05-31
13157,18.0,2021-05-31
10893,30.0,2021-05-31
13412,27.85,2021-05-31
11809,51.041,2021-05-31
12722,59.0,2021-05-31
12718,38.88,2021-05-31
10669,35.7,2021-05-31
11951,47.71,2021-05-31
13287,32.54,2021-05-31
11782,51.477,2021-05-31
13451,27.6,2021-05-31
6444,16.4,2021-05-31
9399,27.27,2021-05-31
6045,29.0,2021-05-31
11710,27.0,2021-05-31
9042,35.0,2021-05-31
11201,46.4,2021-05-31
11493,32.0,2021-05-31
12996,34.8,2021-05-31
11661,55.0,2021-05-31
11880,50.0,2021-05-31
8745,33.5,2021-05-31
13407,27.84,2021-05-31
11855,50.62,2021-05-31
11785,51.33,2021-05-31
10577,70.0,2021-05-31
6617,15.5,2021-05-31
11549,31.0,2021-05-31
9245,57.0,2021-05-31
12534,41.0,2021-05-31
11312,30.51,2021-05-31
12055,45.0,2021-05-31
12733,38.74,2021-05-31
11787,51.0,2021-05-31
8832,20.0,2021-05-31
12897,21.68,2021-05-31
6012,27.6,2021-05-31
12697,39.2,2021-05-31
9694,76.0,2021-05-31
13193,18.0,2021-05-31
11352,15.0,2021-05-31
11244,41.37,2021-05-31
12837,50.0,2021-05-31
11053,51.58,2021-05-31
13503,16.0,2021-05-31
12442,21.0,2021-05-31
12995,35.5,2021-05-31
9168,58.51,2021-05-31
9017,60.0,2021-05-31
8121,20.357,2021-05-31
8875,32.0,2021-05-31
13221,33.81,2021-05-31
11598,57.99,2021-05-31
11977,46.833,2021-05-31
9192,30.0,2021-05-31
12312,42.629,2021-05-31
11561,60.0,2021-05-31
8793,33.0,2021-05-31
11630,20.0,2021-05-31
10452,146.268,2021-05-31
11142,30.0,2021-05-31
11713,53.216,2021-05-31
11989,23.0,2021-05-31
13226,33.7,2021-05-31
8483,40.0,2021-05-31
11304,30.0,2021-05-31
12389,40.0,2021-05-31
9893,49.12,2021-05-31
12315,104.957,2021-05-31
9894,44.1,2021-05-31
12656,39.44,2021-05-31
12373,21.0,2021-05-31
5941,28.0,2021-05-31
13353,16.41,2021-05-31
12169,45.0,2021-05-31
9298,18.56,2021-05-31
11080,85.0,2021-05-31
12830,37.2,2021-05-31
12913,36.95,2021-05-31
13393,14.0,2021-05-31
10380,40.0,2021-05-31
8338,76.299,2021-05-31
12852,37.12,2021-05-31
13214,17.0,2021-05-31
12384,25.0,2021-05-31
11987,46.5,2021-05-31
13394,24.35,2021-05-31
9085,30.0,2021-05-31
12297,43.0,2021-05-31
5906,27.85,2021-05-31
13304,32.5,2021-05-31
12285,43.193,2021-05-31
12888,18.6,2021-05-31
6004,30.0,2021-05-31
12136,29.11,2021-05-31
11502,32.0,2021-05-31
11528,61.86,2021-05-31
8657,70.0,2021-05-31
10076,44.0,2021-05-31
10645,63.3,2021-05-31
12423,42.433,2021-05-31
8458,41.1,2021-05-31
13308,32.5,2021-05-31
9797,50.4,2021-05-31
12301,33.0,2021-05-31
12289,22.0,2021-05-31
12945,36.42,2021-05-31
12302,43.0,2021-05-31
10793,58.0,2021-05-31
11944,47.89,2021-05-31
12993,20.0,2021-05-31
11466,44.1,2021-05-31
9905,49.0,2021-05-31
13481,14.0,2021-05-31
12390,41.76,2021-05-31
12763,20.0,2021-05-31
10693,61.17,2021-05-31
9007,61.899,2021-05-31
13332,22.901,2021-05-31
8871,33.45,2021-05-31
11505,32.0,2021-05-31
13399,13.6,2021-05-31
11507,62.867,2021-05-31
13472,14.1,2021-05-31
10660,62.65,2021-05-31
13458,16.0,2021-05-31
12434,21.0,2021-05-31
12245,43.96,2021-05-31
13360,27.77,2021-05-31
11949,22.75,2021-05-31
11480,33.0,2021-05-31
12286,43.2,2021-05-31
12251,43.0,2021-05-31
13466,14.0,2021-05-31
11527,61.867,2021-05-31
13143,34.78,2021-05-31
13064,33.1,2021-05-31
11345,14.0,2021-05-31
11532,31.0,2021-05-31
11634,28.0,2021-05-31
12349,42.71,2021-05-31
12191,23.0,2021-05-31
11394,80.0,2021-05-31
10704,60.45,2021-05-31
11358,28.0,2021-05-31
12520,22.0,2021-05-31
12122,44.08,2021-05-31
13230,33.68,2021-05-31
13345,13.92,2021-05-31
12878,37.12,2021-05-31
8766,34.0,2021-05-31
13129,34.8,2021-05-31
13461,27.84,2021-05-31
13075,34.8,2021-05-31
12145,22.0,2021-05-31
12070,44.1,2021-05-31
13440,15.9,2021-05-31
13324,34.8,2021-05-31
11337,27.84,2021-05-31
6249,25.1,2021-05-31
11113,26.0,2021-05-31
11774,25.0,2021-05-31
10930,79.0,2021-05-31
12982,35.68,2021-05-31
13153,17.5,2021-05-31
11826,51.04,2021-05-31
12644,39.44,2021-05-31
12227,44.0,2021-05-31
6408,28.75,2021-05-31
13443,14.75,2021-05-31
13180,34.5,2021-05-31
12863,37.15,2021-05-31
12292,42.2,2021-05-31
13448,27.85,2021-05-31
11803,26.0,2021-05-31
12194,44.08,2021-05-31
12221,44.1,2021-05-31
